Order ID,Date,Region,Product,Quantity,Unit Price,Total Sales
11182,19-02-2023 05:00,West,Tablet,4,339.4,1357.6
11183,19-02-2023 06:00,West,Smartphone,4,481.78,1927.12
11184,19-02-2023 07:00,West,Laptop,9,139.33,1253.97
11185,19-02-2023 08:00,West,Monitor,3,317.99,953.97
11186,19-02-2023 09:00,West,Monitor,4,651.05,2604.2
11187,19-02-2023 10:00,West,Keyboard,3,257.46,772.38
11188,19-02-2023 11:00,North,Tablet,2,665.16,1330.32
11189,19-02-2023 12:00,East,Tablet,4,926.88,3707.52
11190,19-02-2023 13:00,West,Laptop,8,54.69,437.52
11191,19-02-2023 14:00,East,Monitor,1,796.48,796.48
11192,19-02-2023 15:00,East,Keyboard,8,659.25,5274
11193,19-02-2023 16:00,North,Laptop,8,94.3,754.4
11194,19-02-2023 17:00,West,Tablet,3,800.66,2401.98
11195,19-02-2023 18:00,South,Monitor,6,263.29,1579.74
11196,19-02-2023 19:00,North,Keyboard,4,302.53,1210.12
11197,19-02-2023 20:00,South,Smartphone,1,138.84,138.84
11198,19-02-2023 21:00,East,Monitor,1,557.66,557.66
11199,19-02-2023 22:00,East,Keyboard,5,523.31,2616.55
11200,19-02-2023 23:00,North,Laptop,8,379.82,3038.56
11201,20-02-2023 00:00,North,Smartphone,1,210.32,210.32
11202,20-02-2023 01:00,South,Keyboard,2,846.06,1692.12
11203,20-02-2023 02:00,West,Keyboard,7,882.56,6177.92
11204,20-02-2023 03:00,South,Tablet,8,563.55,4508.4
11205,20-02-2023 04:00,North,Monitor,3,282.01,846.03
11206,20-02-2023 05:00,South,Tablet,8,141.3,1130.4
11207,20-02-2023 06:00,North,Smartphone,1,875.12,875.12
11208,20-02-2023 07:00,South,Keyboard,9,141.25,1271.25
11209,20-02-2023 08:00,North,Tablet,2,62.52,125.04
11210,20-02-2023 09:00,North,Monitor,2,495.93,991.86
11211,20-02-2023 10:00,North,Smartphone,4,744.71,2978.84
11212,20-02-2023 11:00,West,Laptop,3,484.66,1453.98
11213,20-02-2023 12:00,South,Tablet,4,98.84,395.36
11214,20-02-2023 13:00,South,Smartphone,6,705.53,4233.18
11215,20-02-2023 14:00,South,Laptop,7,660.22,4621.54
11216,20-02-2023 15:00,North,Tablet,5,697.45,3487.25
11217,20-02-2023 16:00,South,Smartphone,2,250.64,501.28
11218,20-02-2023 17:00,South,Smartphone,3,805.91,2417.73
11219,20-02-2023 18:00,North,Tablet,3,505.21,1515.63
11220,20-02-2023 19:00,East,Smartphone,5,559.54,2797.7
11221,20-02-2023 20:00,North,Keyboard,5,568.54,2842.7
11222,20-02-2023 21:00,South,Tablet,4,322.47,1289.88
11223,20-02-2023 22:00,North,Smartphone,8,287.63,2301.04
11224,20-02-2023 23:00,East,Laptop,6,54.53,327.18
11225,21-02-2023 00:00,North,Laptop,6,426.78,2560.68
11226,21-02-2023 01:00,South,Keyboard,1,510.85,510.85
11227,21-02-2023 02:00,East,Tablet,6,755.66,4533.96
11228,21-02-2023 03:00,West,Smartphone,3,113.3,339.9
11229,21-02-2023 04:00,South,Smartphone,6,927.79,5566.74
11230,21-02-2023 05:00,East,Laptop,6,300.76,1804.56
11231,21-02-2023 06:00,East,Keyboard,2,398.38,796.76
11232,21-02-2023 07:00,West,Laptop,1,95.94,95.94
11233,21-02-2023 08:00,North,Laptop,3,670.48,2011.44
11234,21-02-2023 09:00,North,Keyboard,5,723.48,3617.4
11235,21-02-2023 10:00,South,Tablet,4,932.35,3729.4
11236,21-02-2023 11:00,West,Smartphone,7,369.99,2589.93
11237,21-02-2023 12:00,North,Tablet,4,294.5,1178
11238,21-02-2023 13:00,West,Monitor,8,739.78,5918.24
11239,21-02-2023 14:00,North,Monitor,7,721.46,5050.22
11240,21-02-2023 15:00,East,Monitor,9,940.27,8462.43
11241,21-02-2023 16:00,North,Keyboard,1,245.05,245.05
11242,21-02-2023 17:00,West,Laptop,5,720.03,3600.15
11243,21-02-2023 18:00,East,Tablet,4,113.53,454.12
11244,21-02-2023 19:00,East,Smartphone,6,506.35,3038.1
11245,21-02-2023 20:00,East,Monitor,1,163.42,163.42
11246,21-02-2023 21:00,West,Tablet,6,670.49,4022.94
11247,21-02-2023 22:00,South,Monitor,1,621.39,621.39
11248,21-02-2023 23:00,South,Monitor,1,96.39,96.39
11249,22-02-2023 00:00,South,Smartphone,8,353.64,2829.12
11250,22-02-2023 01:00,West,Keyboard,2,425.28,850.56
11251,22-02-2023 02:00,East,Laptop,6,285.66,1713.96
11252,22-02-2023 03:00,South,Keyboard,6,86.74,520.44
11253,22-02-2023 04:00,West,Tablet,6,352.88,2117.28
11254,22-02-2023 05:00,South,Keyboard,8,802.99,6423.92
11255,22-02-2023 06:00,North,Tablet,4,392.1,1568.4
11256,22-02-2023 07:00,South,Tablet,3,357.2,1071.6
11257,22-02-2023 08:00,South,Laptop,6,944.67,5668.02
11258,22-02-2023 09:00,East,Smartphone,4,89.55,358.2
11259,22-02-2023 10:00,West,Laptop,2,778.92,1557.84
11260,22-02-2023 11:00,East,Keyboard,6,508.94,3053.64
11261,22-02-2023 12:00,East,Tablet,5,947.24,4736.2
11262,22-02-2023 13:00,East,Monitor,9,423.8,3814.2
11263,22-02-2023 14:00,East,Monitor,6,722.64,4335.84
11264,22-02-2023 15:00,East,Tablet,3,116.44,349.32
11265,22-02-2023 16:00,South,Laptop,5,932.33,4661.65
11266,22-02-2023 17:00,East,Smartphone,8,377.32,3018.56
11267,22-02-2023 18:00,East,Laptop,9,547.8,4930.2
11268,22-02-2023 19:00,West,Tablet,8,181.56,1452.48
11269,22-02-2023 20:00,North,Tablet,3,948.28,2844.84
11270,22-02-2023 21:00,South,Smartphone,9,689.32,6203.88
11271,22-02-2023 22:00,South,Keyboard,3,101.25,303.75
11272,22-02-2023 23:00,South,Keyboard,8,197.45,1579.6
11273,23-02-2023 00:00,East,Smartphone,9,429.84,3868.56
11274,23-02-2023 01:00,East,Keyboard,7,255.93,1791.51
11275,23-02-2023 02:00,East,Monitor,4,339.39,1357.56
11276,23-02-2023 03:00,West,Keyboard,9,997.62,8978.58
11277,23-02-2023 04:00,North,Keyboard,3,675.72,2027.16
11278,23-02-2023 05:00,East,Keyboard,3,926.11,2778.33
11279,23-02-2023 06:00,North,Monitor,2,464.01,928.02
11280,23-02-2023 07:00,West,Keyboard,3,724.77,2174.31
11281,23-02-2023 08:00,South,Monitor,1,486.71,486.71
11282,23-02-2023 09:00,East,Smartphone,4,361.81,1447.24
11283,23-02-2023 10:00,North,Laptop,8,543.21,4345.68
11284,23-02-2023 11:00,North,Smartphone,5,455.95,2279.75
11285,23-02-2023 12:00,East,Laptop,2,981.51,1963.02
11286,23-02-2023 13:00,South,Smartphone,3,521.36,1564.08
11287,23-02-2023 14:00,South,Laptop,1,820.56,820.56
11288,23-02-2023 15:00,South,Laptop,2,683.48,1366.96
11289,23-02-2023 16:00,West,Tablet,1,505.65,505.65
11290,23-02-2023 17:00,North,Laptop,2,500.44,1000.88
11291,23-02-2023 18:00,North,Laptop,3,374.8,1124.4
11292,23-02-2023 19:00,North,Tablet,1,151.63,151.63
11293,23-02-2023 20:00,West,Keyboard,9,773.4,6960.6
11294,23-02-2023 21:00,North,Keyboard,5,922.19,4610.95
11295,23-02-2023 22:00,West,Tablet,8,257.06,2056.48
11296,23-02-2023 23:00,South,Monitor,5,929.39,4646.95
11297,24-02-2023 00:00,East,Laptop,8,270.69,2165.52
11298,24-02-2023 01:00,North,Laptop,7,553.58,3875.06
11299,24-02-2023 02:00,North,Tablet,4,376.44,1505.76
11300,24-02-2023 03:00,South,Tablet,7,158.78,1111.46
11301,24-02-2023 04:00,East,Monitor,6,100.2,601.2
11302,24-02-2023 05:00,West,Keyboard,3,397.08,1191.24
11303,24-02-2023 06:00,East,Smartphone,9,94.98,854.82
11304,24-02-2023 07:00,South,Keyboard,9,149,1341
11305,24-02-2023 08:00,South,Laptop,5,185.18,925.9
11306,24-02-2023 09:00,East,Tablet,8,51.82,414.56
11307,24-02-2023 10:00,West,Monitor,7,195.59,1369.13
11308,24-02-2023 11:00,West,Keyboard,9,598.41,5385.69
11309,24-02-2023 12:00,North,Monitor,7,828.55,5799.85
11310,24-02-2023 13:00,West,Keyboard,4,233.76,935.04
11311,24-02-2023 14:00,East,Laptop,4,126.83,507.32
11312,24-02-2023 15:00,South,Smartphone,8,743.04,5944.32
11313,24-02-2023 16:00,North,Monitor,6,57.75,346.5
11314,24-02-2023 17:00,North,Monitor,9,747.45,6727.05
11315,24-02-2023 18:00,South,Smartphone,7,174.56,1221.92
11316,24-02-2023 19:00,West,Monitor,7,266.87,1868.09
11317,24-02-2023 20:00,South,Monitor,4,164.07,656.28
11318,24-02-2023 21:00,West,Keyboard,3,284.97,854.91
11319,24-02-2023 22:00,South,Keyboard,8,808.27,6466.16
11320,24-02-2023 23:00,East,Smartphone,7,175.92,1231.44
11321,25-02-2023 00:00,West,Laptop,4,994.46,3977.84
11322,25-02-2023 01:00,East,Monitor,4,360.74,1442.96
11323,25-02-2023 02:00,North,Laptop,1,925.87,925.87
11324,25-02-2023 03:00,South,Smartphone,7,230.53,1613.71
11325,25-02-2023 04:00,North,Smartphone,1,228.5,228.5
11326,25-02-2023 05:00,North,Keyboard,4,587.07,2348.28
11327,25-02-2023 06:00,North,Monitor,3,98.07,294.21
11328,25-02-2023 07:00,North,Tablet,3,810.95,2432.85
11329,25-02-2023 08:00,South,Smartphone,1,467.63,467.63
11330,25-02-2023 09:00,North,Monitor,4,714.24,2856.96
11331,25-02-2023 10:00,South,Laptop,1,215.9,215.9
11332,25-02-2023 11:00,South,Keyboard,8,660.24,5281.92
11333,25-02-2023 12:00,East,Laptop,1,614.37,614.37
11334,25-02-2023 13:00,West,Smartphone,6,767.88,4607.28
11335,25-02-2023 14:00,West,Smartphone,7,332.53,2327.71
11336,25-02-2023 15:00,South,Laptop,2,936.51,1873.02
11337,25-02-2023 16:00,East,Smartphone,4,963.24,3852.96
11338,25-02-2023 17:00,South,Monitor,3,874.72,2624.16
11339,25-02-2023 18:00,South,Smartphone,9,593.43,5340.87
11340,25-02-2023 19:00,South,Keyboard,7,449.27,3144.89
11341,25-02-2023 20:00,East,Monitor,2,105.09,210.18
11342,25-02-2023 21:00,West,Tablet,6,949.87,5699.22
11343,25-02-2023 22:00,East,Smartphone,9,954.19,8587.71
11344,25-02-2023 23:00,North,Smartphone,3,67.75,203.25
11345,26-02-2023 00:00,East,Keyboard,6,389.04,2334.24
11346,26-02-2023 01:00,East,Keyboard,3,886.03,2658.09
11347,26-02-2023 02:00,East,Laptop,3,126.81,380.43
11348,26-02-2023 03:00,East,Laptop,4,236.74,946.96
11349,26-02-2023 04:00,West,Laptop,9,979.74,8817.66
11350,26-02-2023 05:00,North,Keyboard,8,854.92,6839.36
11351,26-02-2023 06:00,West,Laptop,1,916.46,916.46
11352,26-02-2023 07:00,West,Laptop,1,185.05,185.05
11353,26-02-2023 08:00,East,Tablet,7,250.75,1755.25
11354,26-02-2023 09:00,South,Laptop,3,625.15,1875.45
11355,26-02-2023 10:00,South,Smartphone,7,526.65,3686.55
11356,26-02-2023 11:00,West,Keyboard,9,333.58,3002.22
11357,26-02-2023 12:00,West,Monitor,3,889.65,2668.95
11358,26-02-2023 13:00,East,Tablet,3,906.32,2718.96
11359,26-02-2023 14:00,West,Keyboard,2,327.1,654.2
11360,26-02-2023 15:00,East,Keyboard,1,197.97,197.97
11361,26-02-2023 16:00,South,Smartphone,9,191.64,1724.76
11362,26-02-2023 17:00,South,Laptop,6,510.2,3061.2
11363,26-02-2023 18:00,North,Smartphone,6,176.27,1057.62
11364,26-02-2023 19:00,South,Laptop,8,499.67,3997.36
11365,26-02-2023 20:00,West,Laptop,5,488.84,2444.2
11366,26-02-2023 21:00,South,Keyboard,9,889.9,8009.1
11367,26-02-2023 22:00,East,Laptop,5,331.4,1657
11368,26-02-2023 23:00,South,Tablet,2,582.62,1165.24
11369,27-02-2023 00:00,North,Tablet,6,756.32,4537.92
11370,27-02-2023 01:00,South,Tablet,9,616.12,5545.08
11371,27-02-2023 02:00,East,Keyboard,3,956.36,2869.08
11372,27-02-2023 03:00,East,Smartphone,4,622.16,2488.64
11373,27-02-2023 04:00,West,Monitor,8,906.77,7254.16
11374,27-02-2023 05:00,South,Laptop,6,282.8,1696.8
11375,27-02-2023 06:00,East,Monitor,7,582.72,4079.04
11376,27-02-2023 07:00,North,Smartphone,7,566.14,3962.98
11377,27-02-2023 08:00,West,Smartphone,4,989.98,3959.92
11378,27-02-2023 09:00,North,Keyboard,6,244.28,1465.68
11379,27-02-2023 10:00,South,Tablet,9,183.94,1655.46
11380,27-02-2023 11:00,South,Tablet,3,631.09,1893.27
11381,27-02-2023 12:00,South,Smartphone,8,262.51,2100.08
11382,27-02-2023 13:00,West,Keyboard,7,657.2,4600.4
11383,27-02-2023 14:00,East,Keyboard,4,973.86,3895.44
11384,27-02-2023 15:00,West,Laptop,3,949.18,2847.54
11385,27-02-2023 16:00,North,Tablet,7,269.55,1886.85
11386,27-02-2023 17:00,West,Smartphone,9,212.35,1911.15
11387,27-02-2023 18:00,North,Monitor,3,582.7,1748.1
11388,27-02-2023 19:00,West,Tablet,9,607.44,5466.96
11389,27-02-2023 20:00,East,Laptop,8,679.14,5433.12
11390,27-02-2023 21:00,North,Keyboard,3,754.42,2263.26
11391,27-02-2023 22:00,South,Smartphone,8,620.91,4967.28
11392,27-02-2023 23:00,South,Tablet,4,156.17,624.68
11393,28-02-2023 00:00,West,Monitor,6,800.65,4803.9
11394,28-02-2023 01:00,South,Laptop,2,125.54,251.08
11395,28-02-2023 02:00,North,Laptop,8,68.99,551.92
11396,28-02-2023 03:00,South,Tablet,9,781.18,7030.62
11397,28-02-2023 04:00,East,Monitor,7,570.94,3996.58
11398,28-02-2023 05:00,East,Laptop,8,713.66,5709.28
11399,28-02-2023 06:00,West,Smartphone,7,413.61,2895.27
11400,28-02-2023 07:00,North,Laptop,4,60.54,242.16
11401,28-02-2023 08:00,East,Monitor,1,364.46,364.46
11402,28-02-2023 09:00,East,Keyboard,3,627.73,1883.19
11403,28-02-2023 10:00,North,Keyboard,7,264.42,1850.94
11404,28-02-2023 11:00,South,Tablet,7,703.41,4923.87
11405,28-02-2023 12:00,South,Monitor,3,804.68,2414.04
11406,28-02-2023 13:00,West,Laptop,1,481.55,481.55
11407,28-02-2023 14:00,South,Laptop,9,881.94,7937.46
11408,28-02-2023 15:00,North,Keyboard,6,862.08,5172.48
11409,28-02-2023 16:00,East,Keyboard,7,884.16,6189.12
11410,28-02-2023 17:00,South,Smartphone,1,677.99,677.99
11411,28-02-2023 18:00,West,Keyboard,1,339.55,339.55
11412,28-02-2023 19:00,South,Smartphone,4,507.19,2028.76
11413,28-02-2023 20:00,North,Laptop,7,724.99,5074.93
11414,28-02-2023 21:00,West,Smartphone,8,250.04,2000.32
11415,28-02-2023 22:00,South,Smartphone,9,751.9,6767.1
11416,28-02-2023 23:00,West,Tablet,1,570.68,570.68
11417,01-03-2023 00:00,North,Keyboard,4,141.22,564.88
11418,01-03-2023 01:00,East,Smartphone,4,579.42,2317.68
11419,01-03-2023 02:00,North,Laptop,3,113.44,340.32
11420,01-03-2023 03:00,North,Monitor,7,63.59,445.13
11421,01-03-2023 04:00,North,Smartphone,1,895.15,895.15
11422,01-03-2023 05:00,North,Keyboard,9,515.42,4638.78
11423,01-03-2023 06:00,East,Tablet,8,566.13,4529.04
11424,01-03-2023 07:00,East,Laptop,2,315.94,631.88
11425,01-03-2023 08:00,West,Tablet,2,565.61,1131.22
11426,01-03-2023 09:00,South,Monitor,8,210.43,1683.44
11427,01-03-2023 10:00,East,Smartphone,1,758.36,758.36
11428,01-03-2023 11:00,East,Smartphone,7,832.18,5825.26
11429,01-03-2023 12:00,South,Keyboard,9,863.08,7767.72
11430,01-03-2023 13:00,East,Smartphone,3,151.32,453.96
11431,01-03-2023 14:00,North,Laptop,7,579.87,4059.09
11432,01-03-2023 15:00,North,Monitor,6,818.31,4909.86
11433,01-03-2023 16:00,South,Tablet,7,171.81,1202.67
11434,01-03-2023 17:00,West,Monitor,7,144.55,1011.85
11435,01-03-2023 18:00,West,Smartphone,1,826.09,826.09
11436,01-03-2023 19:00,South,Tablet,3,806.9,2420.7
11437,01-03-2023 20:00,South,Keyboard,1,476.26,476.26
11438,01-03-2023 21:00,North,Monitor,5,154.23,771.15
11439,01-03-2023 22:00,West,Tablet,3,540.32,1620.96
11440,01-03-2023 23:00,East,Tablet,1,425.06,425.06
11441,02-03-2023 00:00,North,Tablet,2,542.62,1085.24
11442,02-03-2023 01:00,South,Laptop,5,467.9,2339.5
11443,02-03-2023 02:00,West,Monitor,3,590.09,1770.27
11444,02-03-2023 03:00,East,Tablet,6,740.77,4444.62
11445,02-03-2023 04:00,East,Monitor,9,786.12,7075.08
11446,02-03-2023 05:00,North,Tablet,6,666.53,3999.18
11447,02-03-2023 06:00,West,Keyboard,2,238.99,477.98
11448,02-03-2023 07:00,West,Keyboard,2,427.27,854.54
11449,02-03-2023 08:00,South,Keyboard,8,117.66,941.28
11450,02-03-2023 09:00,West,Smartphone,8,479.09,3832.72
11451,02-03-2023 10:00,West,Tablet,6,971.82,5830.92
11452,02-03-2023 11:00,North,Smartphone,7,659.64,4617.48
11453,02-03-2023 12:00,West,Monitor,1,196.88,196.88
11454,02-03-2023 13:00,East,Smartphone,9,305.15,2746.35
11455,02-03-2023 14:00,North,Monitor,5,111.34,556.7
11456,02-03-2023 15:00,North,Monitor,9,223.29,2009.61
11457,02-03-2023 16:00,South,Monitor,2,513.45,1026.9
11458,02-03-2023 17:00,West,Smartphone,8,377.61,3020.88
11459,02-03-2023 18:00,South,Tablet,7,243.76,1706.32
11460,02-03-2023 19:00,East,Smartphone,4,189.27,757.08
11461,02-03-2023 20:00,North,Tablet,3,673.27,2019.81
11462,02-03-2023 21:00,North,Tablet,4,580.2,2320.8
11463,02-03-2023 22:00,North,Monitor,4,850.51,3402.04
11464,02-03-2023 23:00,East,Smartphone,8,224.09,1792.72
11465,03-03-2023 00:00,East,Tablet,4,855.59,3422.36
11466,03-03-2023 01:00,South,Keyboard,5,599.02,2995.1
11467,03-03-2023 02:00,South,Tablet,2,302.91,605.82
11468,03-03-2023 03:00,South,Keyboard,4,309.88,1239.52
11469,03-03-2023 04:00,West,Smartphone,7,420.86,2946.02
11470,03-03-2023 05:00,North,Smartphone,3,487.12,1461.36
11471,03-03-2023 06:00,North,Smartphone,1,128.38,128.38
11472,03-03-2023 07:00,South,Tablet,8,849.9,6799.2
11473,03-03-2023 08:00,North,Laptop,8,165.46,1323.68
11474,03-03-2023 09:00,South,Tablet,6,509.29,3055.74
11475,03-03-2023 10:00,West,Tablet,7,413.82,2896.74
11476,03-03-2023 11:00,West,Monitor,2,536.67,1073.34
11477,03-03-2023 12:00,East,Monitor,5,893.11,4465.55
11478,03-03-2023 13:00,West,Tablet,7,989.63,6927.41
11479,03-03-2023 14:00,South,Keyboard,9,69.26,623.34
11480,03-03-2023 15:00,West,Monitor,1,423.58,423.58
11481,03-03-2023 16:00,East,Tablet,3,826.73,2480.19
11482,03-03-2023 17:00,North,Laptop,6,360.27,2161.62
11483,03-03-2023 18:00,South,Keyboard,7,666.58,4666.06
11484,03-03-2023 19:00,North,Smartphone,6,992.65,5955.9
11485,03-03-2023 20:00,East,Tablet,1,664.43,664.43
11486,03-03-2023 21:00,East,Tablet,4,155.63,622.52
11487,03-03-2023 22:00,East,Keyboard,6,850.79,5104.74
11488,03-03-2023 23:00,North,Monitor,8,968.32,7746.56
11489,04-03-2023 00:00,North,Monitor,4,726.88,2907.52
11490,04-03-2023 01:00,North,Monitor,7,448.11,3136.77
11491,04-03-2023 02:00,North,Smartphone,3,950.98,2852.94
11492,04-03-2023 03:00,East,Keyboard,8,970.14,7761.12
11493,04-03-2023 04:00,East,Keyboard,1,938.36,938.36
11494,04-03-2023 05:00,South,Monitor,4,441.23,1764.92
11495,04-03-2023 06:00,South,Monitor,8,800.22,6401.76
11496,04-03-2023 07:00,North,Laptop,4,671.47,2685.88
11497,04-03-2023 08:00,West,Laptop,2,220.72,441.44
11498,04-03-2023 09:00,West,Tablet,2,558.74,1117.48
11499,04-03-2023 10:00,East,Tablet,4,760.31,3041.24
11500,04-03-2023 11:00,East,Keyboard,4,901.12,3604.48
11501,04-03-2023 12:00,East,Keyboard,2,869.47,1738.94
11502,04-03-2023 13:00,South,Smartphone,7,196.93,1378.51
11503,04-03-2023 14:00,South,Smartphone,6,513.63,3081.78
11504,04-03-2023 15:00,East,Laptop,3,504.36,1513.08
11505,04-03-2023 16:00,East,Tablet,8,903.8,7230.4
11506,04-03-2023 17:00,East,Laptop,8,51.84,414.72
11507,04-03-2023 18:00,West,Laptop,1,751.78,751.78
11508,04-03-2023 19:00,South,Tablet,3,637.71,1913.13
11509,04-03-2023 20:00,West,Smartphone,5,925.49,4627.45
11510,04-03-2023 21:00,West,Tablet,2,484.07,968.14
11511,04-03-2023 22:00,East,Monitor,5,674.79,3373.95
11512,04-03-2023 23:00,East,Monitor,3,974.11,2922.33
11513,05-03-2023 00:00,North,Monitor,9,756.71,6810.39
11514,05-03-2023 01:00,North,Keyboard,1,114.01,114.01
11515,05-03-2023 02:00,West,Smartphone,4,209.16,836.64
11516,05-03-2023 03:00,South,Smartphone,6,830.38,4982.28
11517,05-03-2023 04:00,East,Keyboard,9,368.06,3312.54
11518,05-03-2023 05:00,East,Laptop,3,720.62,2161.86
11519,05-03-2023 06:00,West,Monitor,3,714.83,2144.49
11520,05-03-2023 07:00,North,Monitor,5,994.02,4970.1
11521,05-03-2023 08:00,South,Laptop,7,496.38,3474.66
11522,05-03-2023 09:00,North,Tablet,5,750.94,3754.7
11523,05-03-2023 10:00,North,Tablet,8,96.32,770.56
11524,05-03-2023 11:00,North,Smartphone,5,489.46,2447.3
11525,05-03-2023 12:00,North,Keyboard,7,227.35,1591.45
11526,05-03-2023 13:00,East,Smartphone,6,848.54,5091.24
11527,05-03-2023 14:00,East,Tablet,2,847.91,1695.82
11528,05-03-2023 15:00,North,Laptop,3,274.55,823.65
11529,05-03-2023 16:00,South,Smartphone,4,352.37,1409.48
11530,05-03-2023 17:00,West,Monitor,5,717.35,3586.75
11531,05-03-2023 18:00,South,Monitor,9,751.35,6762.15
11532,05-03-2023 19:00,South,Laptop,6,674.75,4048.5
11533,05-03-2023 20:00,South,Tablet,1,996.86,996.86
11534,05-03-2023 21:00,North,Monitor,3,875.25,2625.75
11535,05-03-2023 22:00,East,Monitor,7,446.21,3123.47
11536,05-03-2023 23:00,South,Keyboard,8,360.63,2885.04
11537,06-03-2023 00:00,North,Smartphone,7,617.01,4319.07
11538,06-03-2023 01:00,South,Tablet,5,826.75,4133.75
11539,06-03-2023 02:00,South,Smartphone,8,501.58,4012.64
11540,06-03-2023 03:00,North,Tablet,9,750.81,6757.29
11541,06-03-2023 04:00,East,Monitor,7,68.2,477.4
11542,06-03-2023 05:00,East,Keyboard,9,929.55,8365.95
11543,06-03-2023 06:00,West,Smartphone,1,785.14,785.14
11544,06-03-2023 07:00,North,Monitor,9,424.48,3820.32
11545,06-03-2023 08:00,West,Tablet,3,414.81,1244.43
11546,06-03-2023 09:00,West,Smartphone,6,147.74,886.44
11547,06-03-2023 10:00,West,Smartphone,8,825.35,6602.8
11548,06-03-2023 11:00,East,Monitor,3,780.2,2340.6
11549,06-03-2023 12:00,North,Smartphone,4,648.74,2594.96
11550,06-03-2023 13:00,West,Keyboard,7,146.38,1024.66
11551,06-03-2023 14:00,North,Keyboard,7,299.22,2094.54
11552,06-03-2023 15:00,North,Monitor,4,485.97,1943.88
11553,06-03-2023 16:00,East,Tablet,9,302.67,2724.03
11554,06-03-2023 17:00,West,Monitor,3,462.28,1386.84
11555,06-03-2023 18:00,West,Keyboard,8,264.66,2117.28
11556,06-03-2023 19:00,North,Laptop,8,382.12,3056.96
11557,06-03-2023 20:00,South,Laptop,4,669.68,2678.72
11558,06-03-2023 21:00,East,Smartphone,7,897.74,6284.18
11559,06-03-2023 22:00,East,Smartphone,4,415.78,1663.12
11560,06-03-2023 23:00,East,Laptop,1,707.31,707.31
11561,07-03-2023 00:00,East,Keyboard,1,178.05,178.05
11562,07-03-2023 01:00,West,Smartphone,1,563.78,563.78
11563,07-03-2023 02:00,West,Monitor,2,925.62,1851.24
11564,07-03-2023 03:00,South,Monitor,6,76.54,459.24
11565,07-03-2023 04:00,East,Keyboard,5,304.18,1520.9
11566,07-03-2023 05:00,East,Smartphone,2,175.87,351.74
11567,07-03-2023 06:00,North,Monitor,8,556.47,4451.76
11568,07-03-2023 07:00,West,Smartphone,9,695.66,6260.94
11569,07-03-2023 08:00,East,Smartphone,7,104.89,734.23
11570,07-03-2023 09:00,South,Monitor,9,116.77,1050.93
11571,07-03-2023 10:00,South,Laptop,4,876.15,3504.6
11572,07-03-2023 11:00,West,Monitor,7,483.42,3383.94
11573,07-03-2023 12:00,South,Keyboard,5,489.8,2449
11574,07-03-2023 13:00,South,Tablet,5,947.35,4736.75
11575,07-03-2023 14:00,West,Monitor,3,354.2,1062.6
11576,07-03-2023 15:00,East,Smartphone,9,902.17,8119.53
11577,07-03-2023 16:00,East,Smartphone,5,975.54,4877.7
11578,07-03-2023 17:00,South,Monitor,6,279.61,1677.66
11579,07-03-2023 18:00,South,Tablet,3,538.34,1615.02
11580,07-03-2023 19:00,East,Monitor,7,557.64,3903.48
11581,07-03-2023 20:00,West,Tablet,9,872.86,7855.74
11582,07-03-2023 21:00,South,Tablet,9,338.71,3048.39
11583,07-03-2023 22:00,North,Keyboard,5,808.14,4040.7
11584,07-03-2023 23:00,West,Smartphone,7,972.46,6807.22
11585,08-03-2023 00:00,South,Smartphone,3,848.32,2544.96
11586,08-03-2023 01:00,South,Tablet,6,913.68,5482.08
11587,08-03-2023 02:00,North,Smartphone,8,722.94,5783.52
11588,08-03-2023 03:00,North,Laptop,8,908.76,7270.08
11589,08-03-2023 04:00,East,Tablet,2,206.61,413.22
11590,08-03-2023 05:00,West,Smartphone,6,726.74,4360.44
11591,08-03-2023 06:00,West,Laptop,7,745.28,5216.96
11592,08-03-2023 07:00,East,Keyboard,7,467.22,3270.54
11593,08-03-2023 08:00,West,Smartphone,3,125.75,377.25
11594,08-03-2023 09:00,West,Laptop,9,641.32,5771.88
11595,08-03-2023 10:00,West,Monitor,2,99.29,198.58
11596,08-03-2023 11:00,West,Monitor,3,413.28,1239.84
11597,08-03-2023 12:00,West,Laptop,2,423.99,847.98
11598,08-03-2023 13:00,North,Tablet,9,998.98,8990.82
11599,08-03-2023 14:00,West,Tablet,4,334.81,1339.24
11600,08-03-2023 15:00,North,Smartphone,2,829.43,1658.86
11601,08-03-2023 16:00,West,Monitor,3,100.51,301.53
11602,08-03-2023 17:00,East,Tablet,4,553.28,2213.12
11603,08-03-2023 18:00,South,Tablet,6,559.86,3359.16
11604,08-03-2023 19:00,North,Monitor,5,647.31,3236.55
11605,08-03-2023 20:00,West,Keyboard,3,819.5,2458.5
11606,08-03-2023 21:00,East,Tablet,8,773.83,6190.64
11607,08-03-2023 22:00,South,Laptop,8,772.96,6183.68
11608,08-03-2023 23:00,North,Smartphone,7,460.68,3224.76
11609,09-03-2023 00:00,South,Tablet,3,741.1,2223.3
11610,09-03-2023 01:00,East,Tablet,1,516.75,516.75
11611,09-03-2023 02:00,North,Keyboard,5,113.6,568
11612,09-03-2023 03:00,South,Laptop,1,895.67,895.67
11613,09-03-2023 04:00,West,Smartphone,6,895.66,5373.96
11614,09-03-2023 05:00,North,Tablet,7,356.73,2497.11
11615,09-03-2023 06:00,South,Smartphone,5,918.21,4591.05
11616,09-03-2023 07:00,East,Monitor,4,770.08,3080.32
